# phi  Veff_T1e-03  Veff_T1e-02  Veff_T1e-01
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
1.7202800000e+00 -5.4583992608e-02 -2.7535200403e-02 -7.8159665096e-03
1.7232700000e+00 -5.4964321957e-02 -2.7725672455e-02 -7.8597428303e-03
1.7262600000e+00 -5.5346635390e-02 -2.7917130848e-02 -7.9036840551e-03
1.7292500000e+00 -5.5730939796e-02 -2.8109578982e-02 -7.9477905094e-03
1.7322400000e+00 -5.6117242074e-02 -2.8303020261e-02 -7.9920625183e-03
1.7352300000e+00 -5.6505549138e-02 -2.8497458095e-02 -8.0365004075e-03
1.7382200000e+00 -5.6895867911e-02 -2.8692895901e-02 -8.0811045024e-03
1.7412100000e+00 -5.7288205329e-02 -2.8889337101e-02 -8.1258751288e-03
1.7442000000e+00 -5.7682568341e-02 -2.9086785123e-02 -8.1708126122e-03
1.7471900000e+00 -5.8078963906e-02 -2.9285243400e-02 -8.2159172785e-03
1.7501800000e+00 -5.8477398997e-02 -2.9484715373e-02 -8.2611894537e-03
1.7531700000e+00 -5.8877880596e-02 -2.9685204488e-02 -8.3066294637e-03
1.7561600000e+00 -5.9280415701e-02 -2.9886714194e-02 -8.3522376345e-03
1.7591500000e+00 -5.9685011318e-02 -3.0089247951e-02 -8.3980142924e-03
1.7621400000e+00 -6.0091674467e-02 -3.0292809220e-02 -8.4439597636e-03
1.7651300000e+00 -6.0500412180e-02 -3.0497401471e-02 -8.4900743744e-03
1.7681200000e+00 -6.0911231500e-02 -3.0703028178e-02 -8.5363584513e-03
1.7711100000e+00 -6.1324139483e-02 -3.0909692823e-02 -8.5828123207e-03
1.7741000000e+00 -6.1739143196e-02 -3.1117398891e-02 -8.6294363094e-03
1.7770900000e+00 -6.2156249719e-02 -3.1326149875e-02 -8.6762307439e-03
1.7800800000e+00 -6.2575466143e-02 -3.1535949273e-02 -8.7231959511e-03
1.7830700000e+00 -6.2996799570e-02 -3.1746800589e-02 -8.7703322578e-03
1.7860600000e+00 -6.3420257117e-02 -3.1958707333e-02 -8.8176399910e-03
1.7890500000e+00 -6.3845845910e-02 -3.2171673021e-02 -8.8651194778e-03
1.7920400000e+00 -6.4273573088e-02 -3.2385701173e-02 -8.9127710452e-03
1.7950300000e+00 -6.4703445803e-02 -3.2600795318e-02 -8.9605950205e-03
1.7980200000e+00 -6.5135471216e-02 -3.2816958989e-02 -9.0085917311e-03
1.8010100000e+00 -6.5569656504e-02 -3.3034195725e-02 -9.0567615043e-03
1.8040000000e+00 -6.6006008852e-02 -3.3252509070e-02 -9.1051046675e-03
1.8069900000e+00 -6.6444535460e-02 -3.3471902576e-02 -9.1536215485e-03
1.8099800000e+00 -6.6885243537e-02 -3.3692379799e-02 -9.2023124748e-03
1.8129700000e+00 -6.7328140307e-02 -3.3913944302e-02 -9.2511777743e-03
1.8159600000e+00 -6.7773233005e-02 -3.4136599652e-02 -9.3002177747e-03
1.8189500000e+00 -6.8220528876e-02 -3.4360349424e-02 -9.3494328040e-03
1.8219400000e+00 -6.8670035178e-02 -3.4585197198e-02 -9.3988231902e-03
1.8249300000e+00 -6.9121759183e-02 -3.4811146560e-02 -9.4483892614e-03
1.8279200000e+00 -6.9575708173e-02 -3.5038201101e-02 -9.4981313459e-03
1.8309100000e+00 -7.0031889441e-02 -3.5266364419e-02 -9.5480497719e-03
1.8339000000e+00 -7.0490310294e-02 -3.5495640118e-02 -9.5981448677e-03
1.8368900000e+00 -7.0950978051e-02 -3.5726031806e-02 -9.6484169619e-03
1.8398800000e+00 -7.1413900040e-02 -3.5957543099e-02 -9.6988663830e-03
1.8428700000e+00 -7.1879083603e-02 -3.6190177617e-02 -9.7494934597e-03
1.8458600000e+00 -7.2346536096e-02 -3.6423938987e-02 -9.8002985206e-03
1.8488500000e+00 -7.2816264883e-02 -3.6658830843e-02 -9.8512818946e-03
1.8518400000e+00 -7.3288277343e-02 -3.6894856821e-02 -9.9024439106e-03
1.8548300000e+00 -7.3762580864e-02 -3.7132020567e-02 -9.9537848977e-03
1.8578200000e+00 -7.4239182849e-02 -3.7370325731e-02 -1.0005305185e-02
1.8608100000e+00 -7.4718090712e-02 -3.7609775968e-02 -1.0057005101e-02
1.8638000000e+00 -7.5199311877e-02 -3.7850374941e-02 -1.0108884976e-02
1.8667900000e+00 -7.5682853782e-02 -3.8092126317e-02 -1.0160945139e-02
1.8697800000e+00 -7.6168723877e-02 -3.8335033769e-02 -1.0213185919e-02
1.8727700000e+00 -7.6656929622e-02 -3.8579100978e-02 -1.0265607645e-02
1.8757600000e+00 -7.7147478492e-02 -3.8824331627e-02 -1.0318210649e-02
1.8787500000e+00 -7.7640377970e-02 -3.9070729409e-02 -1.0370995258e-02
1.8817400000e+00 -7.8135635556e-02 -3.9318298020e-02 -1.0423961803e-02
1.8847300000e+00 -7.8633258756e-02 -3.9567041162e-02 -1.0477110615e-02
1.8877200000e+00 -7.9133255093e-02 -3.9816962545e-02 -1.0530442021e-02
1.8907100000e+00 -7.9635632100e-02 -4.0068065883e-02 -1.0583956354e-02
1.8937000000e+00 -8.0140397320e-02 -4.0320354896e-02 -1.0637653943e-02
1.8966900000e+00 -8.0647558312e-02 -4.0573833310e-02 -1.0691535118e-02
1.8996800000e+00 -8.1157122643e-02 -4.0828504857e-02 -1.0745600209e-02
1.9026700000e+00 -8.1669097895e-02 -4.1084373276e-02 -1.0799849548e-02
1.9056600000e+00 -8.2183491660e-02 -4.1341442308e-02 -1.0854283464e-02
1.9086500000e+00 -8.2700311542e-02 -4.1599715705e-02 -1.0908902288e-02
1.9116400000e+00 -8.3219565159e-02 -4.1859197221e-02 -1.0963706350e-02
1.9146300000e+00 -8.3741260138e-02 -4.2119890618e-02 -1.1018695983e-02
1.9176200000e+00 -8.4265404120e-02 -4.2381799662e-02 -1.1073871515e-02
1.9206100000e+00 -8.4792004757e-02 -4.2644928127e-02 -1.1129233279e-02
1.9236000000e+00 -8.5321069713e-02 -4.2909279791e-02 -1.1184781605e-02
1.9265900000e+00 -8.5852606665e-02 -4.3174858438e-02 -1.1240516824e-02
1.9295800000e+00 -8.6386623301e-02 -4.3441667860e-02 -1.1296439268e-02
1.9325700000e+00 -8.6923127321e-02 -4.3709711853e-02 -1.1352549268e-02
1.9355600000e+00 -8.7462126436e-02 -4.3978994217e-02 -1.1408847156e-02
1.9385500000e+00 -8.8003628371e-02 -4.4249518762e-02 -1.1465333262e-02
1.9415400000e+00 -8.8547640861e-02 -4.4521289302e-02 -1.1522007918e-02
1.9445300000e+00 -8.9094171655e-02 -4.4794309655e-02 -1.1578871457e-02
1.9475200000e+00 -8.9643228512e-02 -4.5068583647e-02 -1.1635924209e-02
1.9505100000e+00 -9.0194819203e-02 -4.5344115111e-02 -1.1693166507e-02
1.9535000000e+00 -9.0748951513e-02 -4.5620907882e-02 -1.1750598682e-02
1.9564900000e+00 -9.1305633236e-02 -4.5898965803e-02 -1.1808221067e-02
1.9594800000e+00 -9.1864872181e-02 -4.6178292725e-02 -1.1866033993e-02
1.9624700000e+00 -9.2426676167e-02 -4.6458892500e-02 -1.1924037793e-02
1.9654600000e+00 -9.2991053024e-02 -4.6740768991e-02 -1.1982232799e-02
1.9684500000e+00 -9.3558010597e-02 -4.7023926063e-02 -1.2040619343e-02
1.9714400000e+00 -9.4127556741e-02 -4.7308367589e-02 -1.2099197759e-02
1.9744300000e+00 -9.4699699322e-02 -4.7594097446e-02 -1.2157968377e-02
1.9774200000e+00 -9.5274446220e-02 -4.7881119518e-02 -1.2216931532e-02
1.9804100000e+00 -9.5851805326e-02 -4.8169437696e-02 -1.2276087555e-02
1.9834000000e+00 -9.6431784543e-02 -4.8459055875e-02 -1.2335436780e-02
1.9863900000e+00 -9.7014391786e-02 -4.8749977956e-02 -1.2394979539e-02
1.9893800000e+00 -9.7599634981e-02 -4.9042207847e-02 -1.2454716166e-02
1.9923700000e+00 -9.8187522067e-02 -4.9335749461e-02 -1.2514646993e-02
1.9953600000e+00 -9.8778060996e-02 -4.9630606717e-02 -1.2574772353e-02
1.9983500000e+00 -9.9371259729e-02 -4.9926783539e-02 -1.2635092581e-02
2.0013400000e+00 -9.9967126242e-02 -5.0224283858e-02 -1.2695608008e-02
2.0043300000e+00 -1.0056566852e-01 -5.0523111612e-02 -1.2756318969e-02
2.0073200000e+00 -1.0116689456e-01 -5.0823270742e-02 -1.2817225798e-02
2.0103100000e+00 -1.0177081238e-01 -5.1124765196e-02 -1.2878328826e-02
2.0133000000e+00 -1.0237743000e-01 -5.1427598928e-02 -1.2939628390e-02
2.0162900000e+00 -1.0298675544e-01 -5.1731775900e-02 -1.3001124821e-02
2.0192800000e+00 -1.0359879677e-01 -5.2037300075e-02 -1.3062818454e-02
2.0222700000e+00 -1.0421356202e-01 -5.2344175426e-02 -1.3124709624e-02
2.0252600000e+00 -1.0483105929e-01 -5.2652405930e-02 -1.3186798663e-02
2.0282500000e+00 -1.0545129664e-01 -5.2961995571e-02 -1.3249085907e-02
2.0312400000e+00 -1.0607428218e-01 -5.3272948338e-02 -1.3311571688e-02
2.0342300000e+00 -1.0670002400e-01 -5.3585268225e-02 -1.3374256343e-02
2.0372200000e+00 -1.0732853023e-01 -5.3898959234e-02 -1.3437140204e-02
2.0402100000e+00 -1.0795980899e-01 -5.4214025370e-02 -1.3500223607e-02
2.0432000000e+00 -1.0859386843e-01 -5.4530470648e-02 -1.3563506886e-02
2.0461900000e+00 -1.0923071670e-01 -5.4848299084e-02 -1.3626990376e-02
2.0491800000e+00 -1.0987036197e-01 -5.5167514704e-02 -1.3690674411e-02
2.0521700000e+00 -1.1051281241e-01 -5.5488121537e-02 -1.3754559327e-02
2.0551600000e+00 -1.1115807621e-01 -5.5810123619e-02 -1.3818645458e-02
2.0581500000e+00 -1.1180616158e-01 -5.6133524992e-02 -1.3882933139e-02
2.0611400000e+00 -1.1245707673e-01 -5.6458329703e-02 -1.3947422705e-02
2.0641300000e+00 -1.1311082988e-01 -5.6784541807e-02 -1.4012114492e-02
2.0671200000e+00 -1.1376742927e-01 -5.7112165361e-02 -1.4077008835e-02
2.0701100000e+00 -1.1442688314e-01 -5.7441204432e-02 -1.4142106069e-02
2.0731000000e+00 -1.1508919977e-01 -5.7771663090e-02 -1.4207406530e-02
2.0760900000e+00 -1.1575438743e-01 -5.8103545412e-02 -1.4272910553e-02
2.0790800000e+00 -1.1642245439e-01 -5.8436855481e-02 -1.4338618474e-02
2.0820700000e+00 -1.1709340896e-01 -5.8771597385e-02 -1.4404530628e-02
2.0850600000e+00 -1.1776725944e-01 -5.9107775219e-02 -1.4470647352e-02
2.0880500000e+00 -1.1844401415e-01 -5.9445393082e-02 -1.4536968981e-02
2.0910400000e+00 -1.1912368144e-01 -5.9784455081e-02 -1.4603495851e-02
2.0940300000e+00 -1.1980626963e-01 -6.0124965328e-02 -1.4670228298e-02
2.0970200000e+00 -1.2049178710e-01 -6.0466927941e-02 -1.4737166659e-02
2.1000100000e+00 -1.2118024220e-01 -6.0810347042e-02 -1.4804311270e-02
2.1030000000e+00 -1.2187164332e-01 -6.1155226761e-02 -1.4871662467e-02
2.1059900000e+00 -1.2256599885e-01 -6.1501571235e-02 -1.4939220586e-02
2.1089800000e+00 -1.2326331720e-01 -6.1849384603e-02 -1.5006985964e-02
2.1119700000e+00 -1.2396360677e-01 -6.2198671012e-02 -1.5074958938e-02
2.1149600000e+00 -1.2466687601e-01 -6.2549434616e-02 -1.5143139844e-02
2.1179500000e+00 -1.2537313334e-01 -6.2901679574e-02 -1.5211529019e-02
2.1209400000e+00 -1.2608238723e-01 -6.3255410048e-02 -1.5280126801e-02
2.1239300000e+00 -1.2679464613e-01 -6.3610630211e-02 -1.5348933525e-02
2.1269200000e+00 -1.2750991852e-01 -6.3967344238e-02 -1.5417949529e-02
2.1299100000e+00 -1.2822821289e-01 -6.4325556311e-02 -1.5487175150e-02
2.1329000000e+00 -1.2894953774e-01 -6.4685270618e-02 -1.5556610726e-02
2.1358900000e+00 -1.2967390158e-01 -6.5046491353e-02 -1.5626256593e-02
2.1388800000e+00 -1.3040131293e-01 -6.5409222715e-02 -1.5696113089e-02
2.1418700000e+00 -1.3113178033e-01 -6.5773468909e-02 -1.5766180552e-02
2.1448600000e+00 -1.3186531233e-01 -6.6139234148e-02 -1.5836459319e-02
2.1478500000e+00 -1.3260191749e-01 -6.6506522647e-02 -1.5906949728e-02
2.1508400000e+00 -1.3334160438e-01 -6.6875338631e-02 -1.5977652116e-02
2.1538300000e+00 -1.3408438158e-01 -6.7245686327e-02 -1.6048566821e-02
2.1568200000e+00 -1.3483025768e-01 -6.7617569970e-02 -1.6119694182e-02
2.1598100000e+00 -1.3557924130e-01 -6.7990993801e-02 -1.6191034537e-02
2.1628000000e+00 -1.3633134105e-01 -6.8365962067e-02 -1.6262588222e-02
2.1657900000e+00 -1.3708656557e-01 -6.8742479018e-02 -1.6334355578e-02
2.1687800000e+00 -1.3784492349e-01 -6.9120548914e-02 -1.6406336941e-02
2.1717700000e+00 -1.3860642348e-01 -6.9500176018e-02 -1.6478532651e-02
2.1747600000e+00 -1.3937107419e-01 -6.9881364599e-02 -1.6550943045e-02
2.1777500000e+00 -1.4013888432e-01 -7.0264118934e-02 -1.6623568463e-02
2.1807400000e+00 -1.4090986254e-01 -7.0648443304e-02 -1.6696409243e-02
2.1837300000e+00 -1.4168401756e-01 -7.1034341996e-02 -1.6769465723e-02
2.1867200000e+00 -1.4246135811e-01 -7.1421819303e-02 -1.6842738243e-02
2.1897100000e+00 -1.4324189289e-01 -7.1810879523e-02 -1.6916227141e-02
2.1927000000e+00 -1.4402563066e-01 -7.2201526963e-02 -1.6989932757e-02
2.1956900000e+00 -1.4481258016e-01 -7.2593765932e-02 -1.7063855429e-02
2.1986800000e+00 -1.4560275015e-01 -7.2987600746e-02 -1.7137995497e-02
2.2016700000e+00 -1.4639614941e-01 -7.3383035729e-02 -1.7212353300e-02
2.2046600000e+00 -1.4719278673e-01 -7.3780075207e-02 -1.7286929177e-02
2.2076500000e+00 -1.4799267090e-01 -7.4178723516e-02 -1.7361723468e-02
2.2106400000e+00 -1.4879581073e-01 -7.4578984995e-02 -1.7436736512e-02
2.2136300000e+00 -1.4960221505e-01 -7.4980863990e-02 -1.7511968649e-02
2.2166200000e+00 -1.5041189269e-01 -7.5384364852e-02 -1.7587420218e-02
2.2196100000e+00 -1.5122485250e-01 -7.5789491939e-02 -1.7663091560e-02
2.2226000000e+00 -1.5204110333e-01 -7.6196249613e-02 -1.7738983014e-02
2.2255900000e+00 -1.5286065405e-01 -7.6604642244e-02 -1.7815094921e-02
2.2285800000e+00 -1.5368351355e-01 -7.7014674207e-02 -1.7891427619e-02
2.2315700000e+00 -1.5450969071e-01 -7.7426349883e-02 -1.7967981450e-02
2.2345600000e+00 -1.5533919445e-01 -7.7839673658e-02 -1.8044756753e-02
2.2375500000e+00 -1.5617203369e-01 -7.8254649924e-02 -1.8121753870e-02
2.2405400000e+00 -1.5700821734e-01 -7.8671283080e-02 -1.8198973140e-02
2.2435300000e+00 -1.5784775436e-01 -7.9089577530e-02 -1.8276414903e-02
2.2465200000e+00 -1.5869065370e-01 -7.9509537684e-02 -1.8354079502e-02
2.2495100000e+00 -1.5953692431e-01 -7.9931167958e-02 -1.8431967275e-02
2.2525000000e+00 -1.6038657519e-01 -8.0354472773e-02 -1.8510078564e-02
2.2554900000e+00 -1.6123961531e-01 -8.0779456557e-02 -1.8588413710e-02
2.2584800000e+00 -1.6209605369e-01 -8.1206123744e-02 -1.8666973053e-02
2.2614700000e+00 -1.6295589932e-01 -8.1634478772e-02 -1.8745756936e-02
2.2644600000e+00 -1.6381916125e-01 -8.2064526086e-02 -1.8824765698e-02
2.2674500000e+00 -1.6468584850e-01 -8.2496270138e-02 -1.8903999681e-02
2.2704400000e+00 -1.6555597012e-01 -8.2929715384e-02 -1.8983459227e-02
2.2734300000e+00 -1.6642953518e-01 -8.3364866287e-02 -1.9063144676e-02
2.2764200000e+00 -1.6730655274e-01 -8.3801727315e-02 -1.9143056370e-02
2.2794100000e+00 -1.6818703190e-01 -8.4240302942e-02 -1.9223194651e-02
2.2824000000e+00 -1.6907098175e-01 -8.4680597649e-02 -1.9303559861e-02
2.2853900000e+00 -1.6995841139e-01 -8.5122615922e-02 -1.9384152340e-02
2.2883800000e+00 -1.7084932995e-01 -8.5566362251e-02 -1.9464972432e-02
2.2913700000e+00 -1.7174374656e-01 -8.6011841136e-02 -1.9546020478e-02
2.2943600000e+00 -1.7264167036e-01 -8.6459057079e-02 -1.9627296819e-02
2.2973500000e+00 -1.7354311052e-01 -8.6908014590e-02 -1.9708801798e-02
2.3003400000e+00 -1.7444807620e-01 -8.7358718184e-02 -1.9790535758e-02
2.3033300000e+00 -1.7535657657e-01 -8.7811172381e-02 -1.9872499040e-02
2.3063200000e+00 -1.7626862083e-01 -8.8265381710e-02 -1.9954691987e-02
2.3093100000e+00 -1.7718421820e-01 -8.8721350702e-02 -2.0037114941e-02
2.3123000000e+00 -1.7810337787e-01 -8.9179083897e-02 -2.0119768244e-02
2.3152900000e+00 -1.7902610908e-01 -8.9638585838e-02 -2.0202652240e-02
2.3182800000e+00 -1.7995242107e-01 -9.0099861075e-02 -2.0285767272e-02
2.3212700000e+00 -1.8088232310e-01 -9.0562914166e-02 -2.0369113681e-02
2.3242600000e+00 -1.8181582441e-01 -9.1027749672e-02 -2.0452691811e-02
2.3272500000e+00 -1.8275293430e-01 -9.1494372160e-02 -2.0536502004e-02
2.3302400000e+00 -1.8369366205e-01 -9.1962786204e-02 -2.0620544605e-02
2.3332300000e+00 -1.8463801695e-01 -9.2432996384e-02 -2.0704819955e-02
2.3362200000e+00 -1.8558600833e-01 -9.2905007285e-02 -2.0789328399e-02
2.3392100000e+00 -1.8653764550e-01 -9.3378823499e-02 -2.0874070279e-02
2.3422000000e+00 -1.8749293779e-01 -9.3854449622e-02 -2.0959045939e-02
2.3451900000e+00 -1.8845189456e-01 -9.4331890256e-02 -2.1044255723e-02
2.3481800000e+00 -1.8941452517e-01 -9.4811150012e-02 -2.1129699973e-02
2.3511700000e+00 -1.9038083898e-01 -9.5292233503e-02 -2.1215379035e-02
2.3541600000e+00 -1.9135084538e-01 -9.5775145350e-02 -2.1301293251e-02
2.3571500000e+00 -1.9232455377e-01 -9.6259890179e-02 -2.1387442965e-02
2.3601400000e+00 -1.9330197354e-01 -9.6746472621e-02 -2.1473828522e-02
2.3631300000e+00 -1.9428311413e-01 -9.7234897316e-02 -2.1560450265e-02
2.3661200000e+00 -1.9526798496e-01 -9.7725168907e-02 -2.1647308539e-02
2.3691100000e+00 -1.9625659547e-01 -9.8217292043e-02 -2.1734403687e-02
2.3721000000e+00 -1.9724895512e-01 -9.8711271380e-02 -2.1821736055e-02
2.3750900000e+00 -1.9824507337e-01 -9.9207111579e-02 -2.1909305985e-02
2.3780800000e+00 -1.9924495971e-01 -9.9704817307e-02 -2.1997113824e-02
2.3810700000e+00 -2.0024862363e-01 -1.0020439324e-01 -2.2085159915e-02
2.3840600000e+00 -2.0125607462e-01 -1.0070584405e-01 -2.2173444604e-02
2.3870500000e+00 -2.0226732220e-01 -1.0120917443e-01 -2.2261968234e-02
2.3900400000e+00 -2.0328237590e-01 -1.0171438906e-01 -2.2350731151e-02
2.3930300000e+00 -2.0430124526e-01 -1.0222149265e-01 -2.2439733699e-02
2.3960200000e+00 -2.0532393982e-01 -1.0273048989e-01 -2.2528976224e-02
2.3990100000e+00 -2.0635046915e-01 -1.0324138549e-01 -2.2618459071e-02
2.4020000000e+00 -2.0738084282e-01 -1.0375418418e-01 -2.2708182585e-02
2.4049900000e+00 -2.0841507043e-01 -1.0426889065e-01 -2.2798147111e-02
2.4079800000e+00 -2.0945316155e-01 -1.0478550966e-01 -2.2888352995e-02
2.4109700000e+00 -2.1049512582e-01 -1.0530404591e-01 -2.2978800581e-02
2.4139600000e+00 -2.1154097284e-01 -1.0582450416e-01 -2.3069490217e-02
2.4169500000e+00 -2.1259071226e-01 -1.0634688914e-01 -2.3160422246e-02
2.4199400000e+00 -2.1364435371e-01 -1.0687120560e-01 -2.3251597016e-02
2.4229300000e+00 -2.1470190686e-01 -1.0739745830e-01 -2.3343014871e-02
2.4259200000e+00 -2.1576338138e-01 -1.0792565200e-01 -2.3434676157e-02
2.4289100000e+00 -2.1682878694e-01 -1.0845579146e-01 -2.3526581222e-02
2.4319000000e+00 -2.1789813324e-01 -1.0898788147e-01 -2.3618730410e-02
2.4348900000e+00 -2.1897142999e-01 -1.0952192678e-01 -2.3711124068e-02
2.4378800000e+00 -2.2004868690e-01 -1.1005793220e-01 -2.3803762542e-02
2.4408700000e+00 -2.2112991371e-01 -1.1059590251e-01 -2.3896646178e-02
2.4438600000e+00 -2.2221512014e-01 -1.1113584250e-01 -2.3989775324e-02
2.4468500000e+00 -2.2330431597e-01 -1.1167775698e-01 -2.4083150324e-02
2.4498400000e+00 -2.2439751094e-01 -1.1222165076e-01 -2.4176771527e-02
2.4528300000e+00 -2.2549471485e-01 -1.1276752864e-01 -2.4270639278e-02
2.4558200000e+00 -2.2659593747e-01 -1.1331539545e-01 -2.4364753925e-02
2.4588100000e+00 -2.2770118861e-01 -1.1386525601e-01 -2.4459115815e-02
2.4618000000e+00 -2.2881047809e-01 -1.1441711516e-01 -2.4553725293e-02
2.4647900000e+00 -2.2992381572e-01 -1.1497097772e-01 -2.4648582708e-02
2.4677800000e+00 -2.3104121134e-01 -1.1552684854e-01 -2.4743688406e-02
2.4707700000e+00 -2.3216267481e-01 -1.1608473248e-01 -2.4839042735e-02
2.4737600000e+00 -2.3328821597e-01 -1.1664463438e-01 -2.4934646042e-02
2.4767500000e+00 -2.3441784472e-01 -1.1720655910e-01 -2.5030498675e-02
2.4797400000e+00 -2.3555157092e-01 -1.1777051152e-01 -2.5126600980e-02
2.4827300000e+00 -2.3668940448e-01 -1.1833649649e-01 -2.5222953306e-02
2.4857200000e+00 -2.3783135530e-01 -1.1890451891e-01 -2.5319556000e-02
2.4887100000e+00 -2.3897743331e-01 -1.1947458365e-01 -2.5416409410e-02
2.4917000000e+00 -2.4012764843e-01 -1.2004669560e-01 -2.5513513884e-02
2.4946900000e+00 -2.4128201061e-01 -1.2062085966e-01 -2.5610869769e-02
2.4976800000e+00 -2.4244052982e-01 -1.2119708073e-01 -2.5708477414e-02
2.5006700000e+00 -2.4360321600e-01 -1.2177536371e-01 -2.5806337167e-02
2.5036600000e+00 -2.4477007915e-01 -1.2235571352e-01 -2.5904449376e-02
2.5066500000e+00 -2.4594112926e-01 -1.2293813507e-01 -2.6002814389e-02
2.5096400000e+00 -2.4711637633e-01 -1.2352263330e-01 -2.6101432555e-02
2.5126300000e+00 -2.4829583038e-01 -1.2410921313e-01 -2.6200304222e-02
2.5156200000e+00 -2.4947950143e-01 -1.2469787949e-01 -2.6299429739e-02
2.5186100000e+00 -2.5066739952e-01 -1.2528863734e-01 -2.6398809454e-02
2.5216000000e+00 -2.5185953471e-01 -1.2588149161e-01 -2.6498443716e-02
2.5245900000e+00 -2.5305591706e-01 -1.2647644725e-01 -2.6598332874e-02
2.5275800000e+00 -2.5425655664e-01 -1.2707350924e-01 -2.6698477276e-02
2.5305700000e+00 -2.5546146355e-01 -1.2767268254e-01 -2.6798877273e-02
2.5335600000e+00 -2.5667064788e-01 -1.2827397210e-01 -2.6899533212e-02
2.5365500000e+00 -2.5788411974e-01 -1.2887738293e-01 -2.7000445444e-02
2.5395400000e+00 -2.5910188925e-01 -1.2948291998e-01 -2.7101614316e-02
2.5425300000e+00 -2.6032396656e-01 -1.3009058826e-01 -2.7203040180e-02
2.5455200000e+00 -2.6155036180e-01 -1.3070039276e-01 -2.7304723383e-02
2.5485100000e+00 -2.6278108514e-01 -1.3131233848e-01 -2.7406664276e-02
2.5515000000e+00 -2.6401614675e-01 -1.3192643042e-01 -2.7508863208e-02
2.5544900000e+00 -2.6525555681e-01 -1.3254267360e-01 -2.7611320529e-02
2.5574800000e+00 -2.6649932551e-01 -1.3316107304e-01 -2.7714036589e-02
2.5604700000e+00 -2.6774746307e-01 -1.3378163375e-01 -2.7817011737e-02
2.5634600000e+00 -2.6899997970e-01 -1.3440436077e-01 -2.7920246324e-02
2.5664500000e+00 -2.7025688563e-01 -1.3502925914e-01 -2.8023740700e-02
2.5694400000e+00 -2.7151819110e-01 -1.3565633389e-01 -2.8127495214e-02
2.5724300000e+00 -2.7278390637e-01 -1.3628559007e-01 -2.8231510217e-02
2.5754200000e+00 -2.7405404171e-01 -1.3691703274e-01 -2.8335786060e-02
2.5784100000e+00 -2.7532860739e-01 -1.3755066695e-01 -2.8440323092e-02
2.5814000000e+00 -2.7660761371e-01 -1.3818649776e-01 -2.8545121665e-02
2.5843900000e+00 -2.7789107096e-01 -1.3882453026e-01 -2.8650182128e-02
2.5873800000e+00 -2.7917898947e-01 -1.3946476951e-01 -2.8755504833e-02
2.5903700000e+00 -2.8047137955e-01 -1.4010722060e-01 -2.8861090130e-02
2.5933600000e+00 -2.8176825154e-01 -1.4075188861e-01 -2.8966938370e-02
2.5963500000e+00 -2.8306961580e-01 -1.4139877864e-01 -2.9073049904e-02
2.5993400000e+00 -2.8437548268e-01 -1.4204789579e-01 -2.9179425083e-02
2.6023300000e+00 -2.8568586257e-01 -1.4269924517e-01 -2.9286064258e-02
2.6053200000e+00 -2.8700076584e-01 -1.4335283188e-01 -2.9392967781e-02
2.6083100000e+00 -2.8832020290e-01 -1.4400866104e-01 -2.9500136003e-02
2.6113000000e+00 -2.8964418415e-01 -1.4466673778e-01 -2.9607569274e-02
2.6142900000e+00 -2.9097272001e-01 -1.4532706722e-01 -2.9715267947e-02
2.6172800000e+00 -2.9230582093e-01 -1.4598965450e-01 -2.9823232373e-02
2.6202700000e+00 -2.9364349734e-01 -1.4665450476e-01 -2.9931462904e-02
2.6232600000e+00 -2.9498575970e-01 -1.4732162315e-01 -3.0039959891e-02
2.6262500000e+00 -2.9633261848e-01 -1.4799101482e-01 -3.0148723687e-02
2.6292400000e+00 -2.9768408417e-01 -1.4866268492e-01 -3.0257754643e-02
2.6322300000e+00 -2.9904016725e-01 -1.4933663863e-01 -3.0367053111e-02
2.6352200000e+00 -3.0040087823e-01 -1.5001288110e-01 -3.0476619443e-02
2.6382100000e+00 -3.0176622763e-01 -1.5069141752e-01 -3.0586453992e-02
2.6412000000e+00 -3.0313622597e-01 -1.5137225307e-01 -3.0696557110e-02
2.6441900000e+00 -3.0451088381e-01 -1.5205539294e-01 -3.0806929149e-02
2.6471800000e+00 -3.0589021169e-01 -1.5274084231e-01 -3.0917570461e-02
